,Unnamed: 0,TR ,Volumes,ScanTime(Min.Sec),EyeStatus,MFStrength,NumHealthy(M),NumHealthy(F),NumASD(M),NumASD(F),NumAutistic,NumHighFunctioning,LanguageImpaired,NumAspergsr's,NumPDD-NOS,AgeRangeHealthyMean,AgeRangeHealthyStd,AgeRangeASDMean,AgeRangeASDStd,AgeRangeAutistic,AgeRangeAspergsr's,AgeRangePDD-NOS,FIQMean_ASD,FIQStd_ASD,FIQMean_TD,FIQStd_TD,BandpassRangeHighpass(Hz),BandpassRangeLowpass(Hz),Smoothing(fwhm)mm,GSR,CSF,WM,Motion Params,Age,Scrubbing,GCOR,aCOMPCor,Cardiac and respiratory signals regression,Despiking,S_No,PaperID,SeedHemisphere,SeedLobe,SeedGyrus,SeedNameBN,SeedNameHO,SeedNameJuliech,SeedName,Seed_X,Seed_Y,Seed_Z,ConnectivityHemisphere,ConnectivityLobe,ConnectivityGyrus,ConnectivityNameBN,ConnectivityNameHO,ConnectivityNameJuliech,ConnectivityName,Connectivity_X,Connectivity_Y,connectivity_Z,Under(-1)/Over(1)Connectivity
207,0,2000,200,,Closed,3,22,6,16,9,,,,,,25.57,8.99,22.53,5.98,,,,110.28,12.31,111.71,10.86,0.01,,5.0,,,,1.0,,,,3dRETROICOR,,1.0,190,16.0,L,Subcortical Nuclei,"BG, Basal Ganglia","BG_NAC, nucleus accumbens",Left Amygdala,GM Amygdala_laterobasal group L,L centromedial nuclei,-23,-8,-10,L,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC _OPC, occipital polar cortex",Occipital Pole,GM Visual cortex V1 BA17 L,"L Occipital pole, Lingual gyrus, intracalcarine",-18,-98,0,1
208,0,2000,200,,Closed,3,22,6,16,9,,,,,,25.57,8.99,22.53,5.98,,,,110.28,12.31,111.71,10.86,0.01,,5.0,,,,1.0,,,,3dRETROICOR,,1.0,191,16.0,R,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_rHipp, rostral hippocampus",Right Hippocampus,GM Amygdala_laterobasal group R,R laterobasal nuclei,26,-7,-21,L,Subcortical Nuclei,"BG, Basal Ganglia","BG_vCa, ventral caudate",Left Accumbens,WM Cingulum L,"L Nucleus accumbens (putamen, caudate)",-12,10,-8,-1
209,0,2000,200,,Closed,3,22,6,16,9,,,,,,25.57,8.99,22.53,5.98,,,,110.28,12.31,111.71,10.86,0.01,,5.0,,,,1.0,,,,3dRETROICOR,,1.0,192,16.0,R,Subcortical Nuclei,"Amyg, Amygdala","Amyg_lAmyg, lateral amygdala",Right Amygdala,GM Amygdala_superficial group R,R superficial nuclei,23,-4,-11,R,,,,Right VIIIb,,"R VIIIb (pons, medulla,VIIIa,Vllla)",24,-46,-48,1
210,0,2000,200,,Closed,3,22,6,16,9,,,,,,25.57,8.99,22.53,5.98,,,,110.28,12.31,111.71,10.86,0.01,,5.0,,,,1.0,,,,3dRETROICOR,,1.0,193,16.0,R,Subcortical Nuclei,"Amyg, Amygdala","Amyg_lAmyg, lateral amygdala",Right Amygdala,GM Amygdala_superficial group R,R superficial nuclei,23,-4,-11,R,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC_iOccG, inferior occipital gyrus",Occipital Fusiform Gyrus,GM Visual cortex V3V R,"R Occipital fusiform gyrus (lateral occipital cortex, crus I, occipital pole)",30,-86,-20,1
211,0,2000,200,,Closed,3,22,6,16,9,,,,,,25.57,8.99,22.53,5.98,,,,110.28,12.31,111.71,10.86,0.01,,5.0,,,,1.0,,,,3dRETROICOR,,1.0,194,16.0,R,Subcortical Nuclei,"Amyg, Amygdala","Amyg_lAmyg, lateral amygdala",Right Amygdala,GM Amygdala_superficial group R,R superficial nuclei,23,-4,-11,R,Frontal Lobe ,"SFG, Superior Frontal Gyrus  ","SFG_A9l, lateral area 9",Frontal Pole,GM Premotor cortex BA6 R,"R Frontal pole (superior frontal gyrus, paracingulate gyrus)",8,38,60,1
212,0,2000,200,,Closed,3,22,6,16,9,,,,,,25.57,8.99,22.53,5.98,,,,110.28,12.31,111.71,10.86,0.01,,5.0,,,,1.0,,,,3dRETROICOR,,1.0,195,16.0,R,Subcortical Nuclei,"Amyg, Amygdala","Amyg_lAmyg, lateral amygdala",Right Amygdala,GM Amygdala_superficial group R,R superficial nuclei,23,-4,-11,L,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule PGp L,"L Lateral occipital cortex (crus I, occipital pole)",-44,-70,16,1
213,0,2000,200,,Closed,3,22,6,16,9,,,,,,25.57,8.99,22.53,5.98,,,,110.28,12.31,111.71,10.86,0.01,,5.0,,,,1.0,,,,3dRETROICOR,,1.0,196,16.0,R,Subcortical Nuclei,"Amyg, Amygdala","Amyg_lAmyg, lateral amygdala",Right Amygdala,GM Amygdala_superficial group R,R superficial nuclei,23,-4,-11,L,Temporal Lobe,"FuG, Fusiform Gyrus","FuG_A37mv, medioventral area37","Lateral Occipital Cortex, inferior division",GM Visual cortex V4 L,"L Lateral occipital cortex, inferior division",-46,-78,-22,1
214,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,197,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A32sg, subgenual area 32",Subcallosal Cortex,WM Callosal body,Nucleus Accumbens,-6,20,-4,-1
215,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,197,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A40c, caudal area 40(PFm)","Supramarginal Gyrus, posterior division",GM Inferior parietal lobule PFm R,Supramarginal Gyrus,54,-40,32,1
216,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,198,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,R,Frontal Lobe ,"OrG, Orbital Gyrus","OrG_A14m, medial area 14",Frontal Medial Cortex,,Medial prefrontal cortex,10,48,-8,-1
217,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,198,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,R,Occipital Lobe,"MVOcC, MedioVentral Occipital Cortex","MVOcC _rLinG, rostral lingual gyrus",Lingual Gyrus,GM Visual cortex V2 BA18 R,Lingual Gyrus,18,-48,-10,1
218,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,199,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,R,Frontal Lobe ,"OrG, Orbital Gyrus","OrG_A11l, lateral area 11",Frontal Pole,,Orbitofrontal cortex,32,38,-10,-1
219,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,199,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,L,Occipital Lobe,"MVOcC, MedioVentral Occipital Cortex","MVOcC _cCunG, caudal cuneus gyrus",Occipital Pole,GM Visual cortex V1 BA17 L,Occipital Pole,-8,-92,8,1
220,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,200,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,C,,,,Vermis X,,Cerebellum,0,-48,-30,-1
221,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,200,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,R,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC _OPC, occipital polar cortex",Occipital Pole,GM Visual cortex V2 BA18 R,Occipital pole,18,-92,26,1
222,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,201,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,L,Temporal Lobe,"FuG, Fusiform Gyrus","FuG_A37mv, medioventral area37",Temporal Occipital Fusiform Cortex,WM Optic radiation L,Fusiform Gyrus,-30,-48,-14,1
223,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,202,17.0,C,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Right I-IV,GM Visual cortex V2 BA18 L,PCC,0,-53,6,R,Temporal Lobe,"FuG, Fusiform Gyrus","FuG_A37mv, medioventral area37",Occipital Fusiform Gyrus,GM Visual cortex V4 R,Fusiform Gyrus,38,-66,-20,1
224,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,203,17.0,C,Frontal Lobe ,"OrG, Orbital Gyrus","OrG_A14m, medial area 14",Paracingulate Gyrus,,MPFC,0,52,-6,L,Parietal Lobe,"Pcun, Precuneus","PCun_A31, area 31 (Lc1)",Precuneous Cortex,GM Superior parietal lobule 7M L,Precuneus/PCC,-2,-58,24,-1
225,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,203,17.0,C,Frontal Lobe ,"OrG, Orbital Gyrus","OrG_A14m, medial area 14",Paracingulate Gyrus,,MPFC,0,52,-6,L,Temporal Lobe,"FuG, Fusiform Gyrus","FuG_A37mv, medioventral area37",Left VI,,Cerebellum,-26,-50,-24,1
226,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,204,17.0,C,Frontal Lobe ,"OrG, Orbital Gyrus","OrG_A14m, medial area 14",Paracingulate Gyrus,,MPFC,0,52,-6,R,Temporal Lobe,"STG, Superior Temporal Gyrus","STG_A38m, medial area 38",Temporal Pole,,Temporal pole,36,14,-26,-1
227,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,205,17.0,C,Frontal Lobe ,"OrG, Orbital Gyrus","OrG_A14m, medial area 14",Paracingulate Gyrus,,MPFC,0,52,-6,R,Subcortical Nuclei,"BG, Basal Ganglia","BG_GP, globus pallidus",Right Pallidum,WM Corticospinal tract R,Pallidum,16,-8,-2,-1
228,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,206,17.0,L,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule Pga L,Left AG,-48,-62,36,L,Subcortical Nuclei,"BG, Basal Ganglia","BG_GP, globus pallidus",Left Pallidum,GM Amygdala_superficial group L,Pallidum,-16,-2,-2,1
229,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,207,17.0,L,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule Pga L,Left AG,-48,-62,36,L,Subcortical Nuclei,"BG, Basal Ganglia","BG_GP, globus pallidus",Left Putamen,WM Corticospinal tract L,Putamen,-26,-14,8,1
230,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,208,17.0,L,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule Pga L,Left AG,-48,-62,36,R,Insular Lobe,"INS, Insular Gyrus","INS_vId/vIg, ventral dysgranular and granular insula",Insular Cortex,GM Insula Id1 R,Insula,40,-16,-2,1
231,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,209,17.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule PGp R,Right AG,46,-62,32,R,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC _lsOccG, lateral superior occipital gyrus","Lateral Occipital Cortex, superior division",GM Superior parietal lobule 7P R,Lateral Occipital,28,-76,40,-1
232,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,209,17.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule PGp R,Right AG,46,-62,32,L,Frontal Lobe ,"MFG, Middle Frontal Gyrus ","MFG_A9/46d, dorsal area 9/46",Frontal Pole,,Frontal pole,-28,48,28,1
233,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,210,17.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule PGp R,Right AG,46,-62,32,R,Frontal Lobe ,"OrG, Orbital Gyrus","OrG_A11l, lateral area 11",Frontal Pole,WM Callosal body,Frontal pole,20,38,-6,-1
234,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,210,17.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule PGp R,Right AG,46,-62,32,R,Frontal Lobe ,"SFG, Superior Frontal Gyrus  ","SFG_A6m, medial area 6",Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),GM Premotor cortex BA6 R,Mid cingulate/SMA,8,-2,48,1
235,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,211,17.0,L,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Left Hippocampus,GM Hippocampus subiculum L,Left Hippocampus,-24,-22,-20,R,Occipital Lobe,"MVOcC, MedioVentral Occipital Cortex","MVOcC _cLinG, caudal lingual gyrus",Lingual Gyrus,GM Visual cortex V1 BA17 R,Lingual gyrus,4,-90,-10,-1
236,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,211,17.0,L,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Left Hippocampus,GM Hippocampus subiculum L,Left Hippocampus,-24,-22,-20,R,Temporal Lobe,"pSTS, posterior Superior Temporal Sulcus ","pSTS_rpSTS, rostroposterior superior temporal sulcus","Middle Temporal Gyrus, posterior division",GM Insula Id1 R,pSTG,48,-36,0,1
237,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,212,17.0,L,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Left Hippocampus,GM Hippocampus subiculum L,Left Hippocampus,-24,-22,-20,L,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23v, ventral area 23",Left I-IV,,Cerebellum,-2,-44,-8,1
238,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,213,17.0,L,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Left Hippocampus,GM Hippocampus subiculum L,Left Hippocampus,-24,-22,-20,L,Subcortical Nuclei,"BG, Basal Ganglia","BG_GP, globus pallidus",Left Pallidum,WM Corticospinal tract L,Pallidum,-22,-8,0,1
239,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,214,17.0,L,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Left Hippocampus,GM Hippocampus subiculum L,Left Hippocampus,-24,-22,-20,L,Subcortical Nuclei,"Tha, Thalamus","Tha_Otha, occipital thalamus",Left Thalamus,WM Fornix,Thalamus,-14,-32,2,1
240,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,215,17.0,L,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Left Hippocampus,GM Hippocampus subiculum L,Left Hippocampus,-24,-22,-20,R,Temporal Lobe,"FuG, Fusiform Gyrus","FuG_A37mv, medioventral area37",Right Crus I,GM Visual cortex V4 R,Cerebellum,42,-64,-26,1
241,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,216,17.0,R,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Right Hippocampus,GM Hippocampus subiculum R,Right Hippocampus,24,-22,-20,L,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC_mOccG, middle occipital gyrus","Lateral Occipital Cortex, inferior division",GM Visual cortex V5 L,Lateral Occipital,-42,-82,10,-1
242,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,216,17.0,R,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Right Hippocampus,GM Hippocampus subiculum R,Right Hippocampus,24,-22,-20,R,Limbic Lobe,"CG, Cingulate Gyrus","CG_A23c, caudal area 23","Cingulate Gyrus, posterior division",GM Premotor cortex BA6 R,Middle cingulate,10,-22,42,1
243,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,217,17.0,R,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Right Hippocampus,GM Hippocampus subiculum R,Right Hippocampus,24,-22,-20,R,Parietal Lobe,"PoG, Postcentral Gyrus","PoG_A1/2/3tonIa, area 1/2/3(tongue and larynx region)",Postcentral Gyrus,GM Inferior parietal lobule PFt R,Postcentral gyrus,68,-14,30,-1
244,0,2000,"154,150",,Open,3,18,4,18,4,,,,,,11.37,1.56,11.41,1.51,,,,112.68,13.66,117.64,10.67,0.01,0.08,7.0,1,1.0,1.0,1.0,,,,,,,218,17.0,R,Subcortical Nuclei,"Hipp, Hippocampus","Hipp_cHipp, caudal hippocampus",Right Hippocampus,GM Hippocampus subiculum R,Right Hippocampus,24,-22,-20,C,Occipital Lobe,"LOcC, lateral Occipital Cortex","LOcC _msOccG, medial superior occipital gyrus",Occipital Pole,GM Visual cortex V2 BA18 R,Occipital Pole,0,-94,28,-1
245,0,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,77,0,78,0,,,,,,25.5,6.1,25.4,6.9,,,,108.1,16.3,115.6,11.9,0.01,0.08,8.0,,1.0,1.0,1.0,,1.0,,,,,219,18.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)",Angular Gyrus,GM Inferior parietal lobule Pga R,rTPJ,51,-52,21,L,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule PGp L,Left TPJ,-42,-66,21,-1
246,0,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,77,0,78,0,,,,,,25.5,6.1,25.4,6.9,,,,108.1,16.3,115.6,11.9,0.01,0.08,8.0,,1.0,1.0,1.0,,1.0,,,,,220,18.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)",Angular Gyrus,GM Inferior parietal lobule Pga R,rTPJ,51,-52,21,L,Frontal Lobe ,"SFG, Superior Frontal Gyrus  ","SFG_A8dl, dorsolateral area 8",Superior Frontal Gyrus,,Left middle frontal gyrus,-21,21,39,-1
247,0,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,77,0,78,0,,,,,,25.5,6.1,25.4,6.9,,,,108.1,16.3,115.6,11.9,0.01,0.08,8.0,,1.0,1.0,1.0,,1.0,,,,,221,18.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)",Angular Gyrus,GM Inferior parietal lobule Pga R,rTPJ,51,-52,21,L,Parietal Lobe,"Pcun, Precuneus","PCun_A31, area 31 (Lc1)",Precuneous Cortex,GM Superior parietal lobule 7M L,Left precuneus,-3,-63,27,-1
248,0,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,77,0,78,0,,,,,,25.5,6.1,25.4,6.9,,,,108.1,16.3,115.6,11.9,0.01,0.08,8.0,,1.0,1.0,1.0,,1.0,,,,,222,18.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)",Angular Gyrus,GM Inferior parietal lobule Pga R,rTPJ,51,-52,21,R,Frontal Lobe ,"OrG, Orbital Gyrus","OrG_A14m, medial area 14",Frontal Pole,,Right superior frontal gyrus,6,66,0,-1
249,0,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,77,0,78,0,,,,,,25.5,6.1,25.4,6.9,,,,108.1,16.3,115.6,11.9,0.01,0.08,8.0,,1.0,1.0,1.0,,1.0,,,,,223,18.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)",Angular Gyrus,GM Inferior parietal lobule Pga R,rTPJ,51,-52,21,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule Pga R,Right TPJ,39,-60,27,-1
250,0,ABIDE,ABIDE,ABIDE,ABIDE,ABIDE,77,0,78,0,,,,,,25.5,6.1,25.4,6.9,,,,108.1,16.3,115.6,11.9,0.01,0.08,8.0,,1.0,1.0,1.0,,1.0,,,,,224,18.0,R,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)",Angular Gyrus,GM Inferior parietal lobule Pga R,rTPJ,51,-52,21,R,Frontal Lobe ,"MFG, Middle Frontal Gyrus ","MFG_A9/46d, dorsal area 9/46",Middle Frontal Gyrus,GM Premotor cortex BA6 R,Right middle frontal gyrus,27,33,45,-1
251,0,2000,185,6.1,Open,3,28,7,31,4,,,,,,13.2,2.5,13.7,2.4,,,,107,18,109,10,0.008,0.08,6.0,,1.0,1.0,1.0,,1.0,,,,,225,19.0,L,Subcortical Nuclei,"BG, Basal Ganglia","BG_vCa, ventral caudate",Left Lateral Ventrical,WM Callosal body,Left IFG,-6,12,14,R,Parietal Lobe,"Pcun, Precuneus","PCun_A31, area 31 (Lc1)",Precuneous Cortex,GM Superior parietal lobule 7A R,Precuneus,9,-54,37,1
252,0,2000,185,6.1,Open,3,28,7,31,4,,,,,,13.2,2.5,13.7,2.4,,,,107,18,109,10,0.008,0.08,6.0,,1.0,1.0,1.0,,1.0,,,,,226,19.0,L,Subcortical Nuclei,"BG, Basal Ganglia","BG_vCa, ventral caudate",Left Lateral Ventrical,WM Callosal body,Left IFG,-6,12,14,L,Parietal Lobe,"IPL, Inferior Parietal Lobule","IPL_A39rv, rostroventral area 39(PGa)","Lateral Occipital Cortex, superior division",GM Inferior parietal lobule PGp L,L angular gyrus,-49,-72,36,1
253,0,2000,185,6.1,Open,3,28,7,31,4,,,,,,13.2,2.5,13.7,2.4,,,,107,18,109,10,0.008,0.08,6.0,,1.0,1.0,1.0,,1.0,,,,,227,19.0,L,Subcortical Nuclei,"BG, Basal Ganglia","BG_vCa, ventral caudate",Left Lateral Ventrical,WM Callosal body,Left IFG,-6,12,14,L,Frontal Lobe ,"PrG, Precentral Gyrus","PrG_A6cdl, caudal dorsolateral area 6",Precentral Gyrus,GM Premotor cortex BA6 L,Frontal eye fields,-28,-17,54,1
254,0,2000,185,6.1,Open,3,28,7,31,4,,,,,,13.2,2.5,13.7,2.4,,,,107,18,109,10,0.008,0.08,6.0,,1.0,1.0,1.0,,1.0,,,,,228,19.0,L,Parietal Lobe,"PoG, Postcentral Gyrus","PoG_A2, area 2",Superior Parietal Lobule,GM Anterior intra-parietal sulcus hIP3 L,Left SI/IPS5: primary somatosensory cortex/intraparietal sulcus,-38,-40,50,R,,,,,,R primary somatosensory cortex,57,-21,-58,-1
